Project,Task,Changed files,TestI,TextI
https://github.com/sharetribe/sharetribe,1947,"[app/controllers/settings_controller.rb, features/email/user_unsubscribes_weekly_updates.feature, features/step_definitions/email_feature_steps.rb, features/step_definitions/email_steps.rb, features/step_definitions/listing_steps.rb, features/support/listing_helpers.rb, spec/controllers/settings_controller_spec.rb]","[app/controllers/dashboard_controller.rb, app/mailers/community_mailer.rb, app/models/category.rb, app/models/listing.rb, app/models/person.rb, app/models/transaction_type.rb, app/views/dashboard/_contact_request_form.haml, app/views/dashboard/index.haml]",[config/locales/en.yml]
https://github.com/sharetribe/sharetribe,1996,"[app/assets/stylesheets/main.css.scss, app/views/people/new.haml, config/locales/en.yml, config/locales/fi.yml, features/sessions/facebook_connect.feature, app/assets/stylesheets/application.scss, app/assets/stylesheets/views/_signup.css.scss]","[app/controllers/homepage_controller.rb, app/controllers/people_controller.rb, app/models/community.rb, app/models/community_membership.rb, app/models/email.rb, app/models/invitation.rb, app/models/person.rb, app/views/homepage/_custom_filters.haml, app/views/homepage/_filters.haml, app/views/homepage/_grid_item.haml, app/views/homepage/_list_item.haml, app/views/homepage/_map.haml, app/views/homepage/_price_filter.haml, app/views/homepage/_search_bar.haml, app/views/homepage/index.haml, app/views/layouts/_facebook_connect_button.haml, app/views/layouts/_grid_item_listing_image.haml, app/views/people/_help_texts.haml, app/views/people/new.haml]","[config/locales/en.yml, features/sessions/facebook_connect.feature]"
https://github.com/sharetribe/sharetribe,2004,"[app/controllers/admin/communities_controller.rb, app/controllers/admin/community_customizations_controller.rb, app/helpers/application_helper.rb, app/views/admin/communities/edit_details.haml, app/views/admin/communities/edit_text_instructions.haml, app/views/admin/community_customizations/edit_details.haml, config/locales/en.yml, config/locales/fi.yml, config/routes.rb, features/admin/admin_edits_community_details.feature, features/admin/admin_edits_text_instructions.feature, features/support/paths.rb]","[app/controllers/dashboard_controller.rb, app/controllers/homepage_controller.rb, app/models/community.rb, app/models/community_membership.rb, app/models/contact_request.rb, app/models/person.rb, app/views/dashboard/_contact_request_form.haml, app/views/dashboard/index.haml, app/views/homepage/_custom_filters.haml, app/views/homepage/_filters.haml, app/views/homepage/_grid_item.haml, app/views/homepage/_list_item.haml, app/views/homepage/_map.haml, app/views/homepage/_price_filter.haml, app/views/homepage/_search_bar.haml, app/views/homepage/index.haml, app/views/layouts/_grid_item_listing_image.haml]","[app/controllers/listings_controller.rb, features/admin/admin_edits_community_details.feature]"
https://github.com/sharetribe/sharetribe,2015,"[app/views/conversations/show.haml, app/models/comment.rb, app/models/listing.rb, app/models/testimonial.rb, features/conversations/user_checks_inbox.feature, spec/factories.rb, spec/models/notification_spec.rb, app/models/badge_notification.rb, app/models/person.rb, app/models/testimonial_notification.rb, app/assets/stylesheets/main.css.scss, app/controllers/conversations_controller.rb, app/helpers/application_helper.rb, app/models/notification.rb, app/views/conversations/_additional_notifications.haml, app/views/conversations/_notification.haml, app/views/conversations/index.haml, app/views/conversations/notifications.haml, app/views/conversations/notifications/_badgenotification.haml, app/views/conversations/notifications/_comment_to_followed_listing_notification.haml, app/views/conversations/notifications/_comment_to_own_listing_notification.haml, app/views/conversations/notifications/_listing_updated_notification.haml, app/views/conversations/notifications/_testimonialnotification.haml, config/locales/en.yml, config/locales/fi.yml, config/routes.rb]","[app/controllers/dashboard_controller.rb, app/models/category.rb, app/models/community.rb, app/models/community_membership.rb, app/models/contact_request.rb, app/models/conversation.rb, app/models/email.rb, app/models/listing.rb, app/models/person.rb, app/models/transaction_type.rb, app/views/dashboard/_contact_request_form.haml, app/views/dashboard/index.haml]","[app/controllers/conversations_controller.rb, config/locales/en.yml, config/locales/fi.yml]"
https://github.com/sharetribe/sharetribe,2027,"[app/assets/javascripts/kassi.js, app/controllers/admin/communities_controller.rb, app/controllers/sessions_controller.rb, app/helpers/application_helper.rb, app/models/community.rb, app/views/admin/communities/integrations.haml, app/views/layouts/_facebook_connect_button.haml, app/views/sessions/_new.haml, config/initializers/devise.rb, config/initializers/omniauth.rb, config/locales/en.yml, config/locales/fi.yml, config/routes.rb, features/admin/integrations/admin_manages_integration_details.feature, features/step_definitions/admin_integrates_services_steps.rb]","[app/controllers/dashboard_controller.rb, app/models/community.rb, app/models/community_membership.rb, app/models/contact_request.rb, app/models/email.rb, app/models/person.rb, app/views/dashboard/_contact_request_form.haml, app/views/dashboard/index.haml]","[app/views/admin/communities/integrations.haml, config/locales/en.yml, config/locales/fi.yml, features/step_definitions/admin_integrates_services_steps.rb]"
https://github.com/sharetribe/sharetribe,2043,"[config/config.example.yml, config/initializers/devise.rb, config/routes.rb, app/views/admin/communities/integrations.haml, config/locales/en.yml, config/locales/fi.yml, features/admin/integrations/admin_manages_integration_details.feature, features/step_definitions/admin_integrates_services_steps.rb, app/controllers/sessions_controller.rb, app/helpers/application_helper.rb, app/models/community.rb, config/initializers/omniauth.rb]","[app/controllers/dashboard_controller.rb, app/models/community.rb, app/models/community_membership.rb, app/models/contact_request.rb, app/models/email.rb, app/models/person.rb, app/views/dashboard/_contact_request_form.haml, app/views/dashboard/index.haml]","[app/controllers/admin/communities_controller.rb, app/views/admin/communities/integrations.haml, config/locales/en.yml, config/locales/fi.yml, features/step_definitions/admin_integrates_services_steps.rb]"
https://github.com/sharetribe/sharetribe,2051,"[db/migrate/20140428132517_migrate_old_favicons_to_paperclip.rb, db/structure.sql, config/locales/en.yml, config/locales/fi.yml, .gitignore, app/assets/images/favicon.ico, app/models/community.rb, app/views/layouts/_marketplace_head.haml, app/views/layouts/_network_head.haml, db/migrate/20140417162548_add_attachment_favicon_to_communities.rb, features/admin/admin_edits_community_look_and_feel.feature, features/step_definitions/admin_look_and_feel_steps.rb, spec/fixtures/favicontest.ico, app/views/admin/communities/edit_look_and_feel.haml, features/step_definitions/admin_edits_look_and_feel_steps.rb]","[app/controllers/dashboard_controller.rb, app/models/community.rb, app/models/community_membership.rb, app/models/contact_request.rb, app/models/email.rb, app/models/person.rb, app/views/dashboard/_contact_request_form.haml, app/views/dashboard/index.haml]","[config/locales/en.yml, config/locales/fi.yml]"
https://github.com/sharetribe/sharetribe,2054,"[app/views/listings/form/custom_field_partials/_date_field.haml, features/step_definitions/admin_custom_field_steps.rb, Gemfile, Gemfile.lock, app/controllers/listings_controller.rb, app/models/custom_field_values/date_field_value.rb, features/listings/user_creates_a_new_listing.feature, .gitignore, app/helpers/custom_fields_helper.rb, app/models/custom_field.rb, app/models/custom_fields/date_field.rb, app/views/listings/custom_field_partials/_date_field.haml, config/locales/el.yml, config/locales/en-at.yml, config/locales/en-bd.yml, config/locales/en-bf.yml, config/locales/en-bl.yml, config/locales/en-cf.yml, config/locales/en-qr.yml, config/locales/en-rc.yml, config/locales/en-sb.yml, config/locales/en-ul.yml, config/locales/en-un.yml, config/locales/en-vg.yml, config/locales/en.yml, config/locales/es-ES.yml, config/locales/es-rc.yml, config/locales/es.yml, config/locales/fi.yml, config/locales/fr-at.yml, config/locales/fr-bd.yml, config/locales/fr-rc.yml, config/locales/fr.yml, config/locales/hr.yml, config/locales/hu.yml, config/locales/it.yml, config/locales/lv.yml, config/locales/nl.yml, config/locales/pt-BR.yml, config/locales/ro.yml, config/locales/ru.yml, config/locales/sv.yml, config/locales/sw.yml, config/locales/vi.yml, config/locales/zh.yml, db/migrate/20140417235732_add_date_value_to_custom_field_values.rb, db/structure.sql, features/admin/custom_fields/admin_adds_custom_field.feature, features/step_definitions/debug_steps.rb, spec/factories.rb, spec/models/date_field_value_spec.rb]","[app/controllers/dashboard_controller.rb, app/models/category.rb, app/models/community.rb, app/models/community_membership.rb, app/models/contact_request.rb, app/models/custom_field_name.rb, app/models/person.rb, app/models/transaction_type.rb, app/models/translation_cache.rb, app/views/dashboard/_contact_request_form.haml, app/views/dashboard/index.haml, lib/np_guid/uuidtools.rb]","[app/controllers/listings_controller.rb, config/locales/en.yml, config/locales/fi.yml, features/listings/user_creates_a_new_listing.feature]"
https://github.com/sharetribe/sharetribe,2083,"[app/assets/stylesheets/partials/_fluid-grid-listing-image.css.scss, app/views/layouts/_grid_item_listing_image.haml, app/models/community.rb, app/views/admin/communities/edit_look_and_feel.haml, config/locales/en.yml, config/locales/fi.yml, features/admin/admin_edits_community_look_and_feel.feature, features/step_definitions/admin_edits_look_and_feel_steps.rb, features/support/paths.rb]","[app/controllers/dashboard_controller.rb, app/controllers/homepage_controller.rb, app/models/community.rb, app/models/community_membership.rb, app/models/contact_request.rb, app/models/email.rb, app/models/person.rb, app/views/dashboard/_contact_request_form.haml, app/views/dashboard/index.haml, app/views/homepage/_custom_filters.haml, app/views/homepage/_filters.haml, app/views/homepage/_grid_item.haml, app/views/homepage/_list_item.haml, app/views/homepage/_map.haml, app/views/homepage/_price_filter.haml, app/views/homepage/_search_bar.haml, app/views/homepage/index.haml, app/views/layouts/_grid_item_listing_image.haml]","[config/locales/en.yml, config/locales/fi.yml]"
https://github.com/sharetribe/sharetribe,2096,"[features/admin/admin_edits_community_look_and_feel.feature, app/views/admin/communities/edit_look_and_feel.haml, config/locales/en.yml, config/locales/fi.yml, features/step_definitions/admin_edits_look_and_feel_steps.rb, features/support/paths.rb]","[app/controllers/dashboard_controller.rb, app/controllers/homepage_controller.rb, app/models/community.rb, app/models/community_membership.rb, app/models/contact_request.rb, app/models/email.rb, app/models/person.rb, app/views/dashboard/_contact_request_form.haml, app/views/dashboard/index.haml, app/views/homepage/_custom_filters.haml, app/views/homepage/_filters.haml, app/views/homepage/_grid_item.haml, app/views/homepage/_list_item.haml, app/views/homepage/_map.haml, app/views/homepage/_price_filter.haml, app/views/homepage/_search_bar.haml, app/views/homepage/index.haml, app/views/layouts/_grid_item_listing_image.haml]","[app/controllers/listings_controller.rb, features/admin/admin_edits_community_details.feature]"
